order_id,order_date,region,product,customer,units,unit_price,revenue
ORD-046736,2025-10-27,Asia Pacific,Growth,"Richardson, Graves and Ashley",5,209.93,1049.65
ORD-046737,2025-03-19,Asia Pacific,Growth,Bailey-Martinez,9,198.32,1784.88
ORD-046738,2025-10-01,Asia Pacific,Enterprise,Howard LLC,10,1389.87,13898.7
ORD-046739,2024-07-02,North America,Growth,"Matthews, Harris and Allen",3,217.82,653.46
ORD-046740,2025-09-06,MEA,Starter,Brady-Nguyen,8,42.04,336.32
ORD-046741,2024-06-15,Asia Pacific,Enterprise,Hawkins-Dunn,10,1660.63,16606.3
ORD-046742,2024-09-18,Europe,Starter,Taylor Group,4,42.77,171.08
ORD-046743,2025-02-22,MEA,Growth,"Barker, Everett and Ruiz",1,171.93,171.93
ORD-046744,2025-07-25,North America,Growth,"Nielsen, Norman and Montgomery",8,176.77,1414.16
ORD-046745,2026-03-19,Asia Pacific,Starter,Morse-Green,3,51.44,154.32
ORD-046746,2024-01-05,Latin America,Starter,Cook-Middleton,6,54.33,325.98
ORD-046747,2024-09-17,North America,Growth,Carter LLC,1,173.61,173.61
ORD-046748,2025-04-12,MEA,Starter,"Becker, Riley and Rodgers",1,46.14,46.14
ORD-046749,2026-03-23,Asia Pacific,Growth,"Ramirez, Davila and Garcia",7,187.39,1311.73
ORD-046750,2025-12-30,Europe,Growth,Potts PLC,12,197.6,2371.2
ORD-046751,2026-01-30,Asia Pacific,Growth,Collier-Lewis,1,212.83,212.83
ORD-046752,2026-02-01,Asia Pacific,Starter,Richards-Anthony,4,42.37,169.48
ORD-046753,2025-10-24,Latin America,Starter,Graham-Foley,12,42.55,510.6
ORD-046754,2024-09-16,Europe,Growth,Michael Ltd,7,194.63,1362.41
ORD-046755,2024-11-06,North America,Starter,Simmons-Jimenez,6,46.22,277.32
ORD-046756,2025-09-08,Europe,Growth,Tanner Ltd,1,208.29,208.29
ORD-046757,2025-12-14,North America,Scale,Morrison Inc,8,487.24,3897.92
ORD-046758,2024-02-20,Asia Pacific,Scale,York LLC,7,550.4,3852.8
ORD-046759,2024-04-27,Europe,Scale,Nguyen-Miller,9,476.93,4292.37
ORD-046760,2025-10-14,MEA,Starter,King Inc,11,54.91,604.01
ORD-046761,2025-08-04,Europe,Growth,"Meyer, Wright and Burns",9,169.37,1524.33
ORD-046762,2025-01-19,North America,Starter,Salinas Ltd,10,53.57,535.7
ORD-046763,2024-11-25,Latin America,Growth,Martinez-Harrington,11,184.53,2029.83
ORD-046764,2025-01-19,MEA,Starter,Obrien PLC,8,55.66,445.28
ORD-046765,2025-01-16,MEA,Starter,Sheppard LLC,1,41.73,41.73
ORD-046766,2025-06-28,MEA,Scale,"Tucker, Wilson and Rivera",2,428.8,857.6
ORD-046767,2026-03-19,Europe,Enterprise,Santana-Bell,3,1452.0,4356.0
ORD-046768,2024-01-25,North America,Scale,Esparza and Sons,10,452.35,4523.5
ORD-046769,2024-08-17,Latin America,Growth,Moreno-Cardenas,12,181.87,2182.44
ORD-046770,2025-09-24,MEA,Starter,Nelson-Garcia,7,49.64,347.48
ORD-046771,2025-01-02,Europe,Scale,"Strickland, Curry and Roberts",11,482.87,5311.57
ORD-046772,2024-10-06,Europe,Starter,"Hunter, Cortez and Hernandez",9,41.77,375.93
ORD-046773,2025-08-03,Latin America,Starter,Sullivan and Sons,3,47.19,141.57
ORD-046774,2025-11-09,Asia Pacific,Starter,Soto PLC,3,49.09,147.27
ORD-046775,2025-01-23,Europe,Starter,"Berry, Gonzalez and Castillo",12,49.8,597.6
ORD-046776,2025-05-20,Europe,Enterprise,Hammond-Delgado,12,1439.46,17273.52
ORD-046777,2025-11-13,North America,Starter,"Ortiz, Taylor and Ball",2,49.97,99.94
ORD-046778,2025-02-12,MEA,Scale,Hampton Group,11,434.18,4775.98
ORD-046779,2024-06-13,Latin America,Scale,"Frazier, Riddle and Daniels",9,573.7,5163.3
ORD-046780,2025-12-29,Asia Pacific,Scale,Gray-Small,11,564.13,6205.43
ORD-046781,2024-09-08,Europe,Growth,"Johnson, Williams and Jensen",12,206.89,2482.68
ORD-046782,2024-08-07,North America,Enterprise,Martinez and Sons,4,1408.6,5634.4
ORD-046783,2024-11-28,Europe,Starter,"Joseph, Christian and Richards",1,43.54,43.54
ORD-046784,2026-02-18,North America,Enterprise,"Hoffman, Johnson and Cox",5,1391.34,6956.7
ORD-046785,2024-10-15,MEA,Growth,Vargas-Johnson,11,181.97,2001.67
ORD-046786,2024-09-15,North America,Scale,"Sanchez, Snow and White",6,434.26,2605.56
ORD-046787,2026-03-16,MEA,Growth,Johnson PLC,7,185.92,1301.44
ORD-046788,2025-07-29,Europe,Enterprise,"Chung, Smith and White",9,1416.61,12749.49
ORD-046789,2025-01-18,MEA,Growth,Gonzales-Evans,8,224.7,1797.6
ORD-046790,2024-04-30,MEA,Scale,Mcdonald-Powell,12,428.65,5143.8
ORD-046791,2024-08-28,North America,Growth,Garcia-Dorsey,5,212.28,1061.4
ORD-046792,2024-09-09,Asia Pacific,Scale,Parker-Harris,3,444.24,1332.72
ORD-046793,2026-03-02,MEA,Scale,Freeman-Cook,12,537.04,6444.48
ORD-046794,2024-05-26,Latin America,Enterprise,"Davis, Brown and Perry",9,1455.86,13102.74
ORD-046795,2025-04-17,North America,Growth,Bishop-Johnson,9,192.58,1733.22
ORD-046796,2024-12-13,North America,Growth,Brewer-Le,2,175.75,351.5
ORD-046797,2024-09-08,Latin America,Growth,Tran-Lee,12,216.39,2596.68
ORD-046798,2025-03-11,Asia Pacific,Starter,"Blake, Waller and Banks",4,55.26,221.04
ORD-046799,2025-03-22,MEA,Growth,Hodges Group,8,187.18,1497.44
ORD-046800,2026-03-10,Latin America,Starter,Huynh Inc,4,48.79,195.16
ORD-046801,2024-09-26,Europe,Growth,Lawson-Wells,7,225.77,1580.39
ORD-046802,2024-04-04,Europe,Scale,"Edwards, Hayden and Martin",8,570.97,4567.76
ORD-046803,2025-10-10,Asia Pacific,Growth,Smith Group,8,190.56,1524.48
ORD-046804,2024-04-15,MEA,Growth,"Miller, Morse and Wang",8,204.49,1635.92
ORD-046805,2025-06-08,Latin America,Scale,"Hall, Alexander and Underwood",2,430.87,861.74
ORD-046806,2024-01-07,Asia Pacific,Starter,Mccann Group,1,44.7,44.7
ORD-046807,2025-11-03,Latin America,Starter,Lopez-Miller,10,42.9,429.0
ORD-046808,2025-06-28,North America,Starter,Washington PLC,10,54.15,541.5
ORD-046809,2024-08-24,Latin America,Growth,Davies-Ibarra,2,176.57,353.14
ORD-046810,2024-08-28,Asia Pacific,Starter,Barton-Rodgers,7,51.26,358.82
ORD-046811,2024-07-22,Europe,Starter,Short-Johnson,2,55.07,110.14
ORD-046812,2024-12-20,Asia Pacific,Enterprise,Le LLC,3,1539.56,4618.68
ORD-046813,2025-03-01,North America,Starter,Rodriguez-Mitchell,9,49.35,444.15
ORD-046814,2024-05-29,North America,Scale,Taylor-Walker,5,536.21,2681.05
ORD-046815,2024-06-16,Latin America,Scale,Bowman-Aguirre,10,460.66,4606.6
ORD-046816,2024-08-13,Europe,Starter,Santana Inc,12,46.39,556.68
ORD-046817,2024-09-30,Asia Pacific,Growth,Kane PLC,3,174.98,524.94
ORD-046818,2025-04-27,MEA,Scale,"Singleton, Henderson and Boyd",3,452.42,1357.26
ORD-046819,2024-10-19,Asia Pacific,Enterprise,Boyle-Smith,12,1601.85,19222.2
ORD-046820,2025-11-16,Asia Pacific,Growth,Macias-Contreras,5,222.22,1111.1
ORD-046821,2024-08-07,Latin America,Growth,Anderson PLC,9,225.61,2030.49
ORD-046822,2024-11-04,Latin America,Scale,"Kent, Rogers and Thompson",6,549.2,3295.2
ORD-046823,2025-05-19,North America,Starter,Taylor PLC,6,44.97,269.82
ORD-046824,2024-01-08,MEA,Growth,"Jones, Petersen and Stanley",7,185.52,1298.64
ORD-046825,2024-01-21,Europe,Scale,Watson Inc,9,514.34,4629.06
ORD-046826,2026-02-08,Asia Pacific,Scale,Stevens-Welch,2,459.77,919.54
ORD-046827,2024-12-27,Asia Pacific,Growth,Nelson-Smith,6,185.7,1114.2
ORD-046828,2025-08-21,MEA,Growth,Gray Ltd,9,175.08,1575.72
ORD-046829,2024-05-03,Asia Pacific,Starter,Rodriguez Group,7,46.18,323.26
ORD-046830,2024-08-14,Asia Pacific,Growth,"Foster, Bennett and Middleton",1,210.7,210.7
ORD-046831,2025-06-28,Europe,Growth,"Torres, Ballard and Griffin",3,222.94,668.82
ORD-046832,2024-04-08,Latin America,Enterprise,Garcia-Jordan,2,1612.36,3224.72
ORD-046833,2025-03-04,Asia Pacific,Scale,Barnett-Robertson,9,425.81,3832.29
ORD-046834,2025-08-13,Latin America,Scale,"Cunningham, Dennis and Brooks",5,509.58,2547.9
ORD-046835,2025-05-13,North America,Enterprise,"Rodriguez, Ross and Matthews",10,1712.01,17120.1
ORD-046836,2025-08-02,MEA,Starter,"Harper, Davis and Simmons",7,45.6,319.2
ORD-046837,2025-12-27,Asia Pacific,Scale,"Warner, Cole and Richardson",4,536.79,2147.16
ORD-046838,2024-03-03,MEA,Growth,Frost-Hill,2,210.46,420.92
ORD-046839,2025-04-27,Asia Pacific,Starter,"Woods, Little and White",4,52.14,208.56
ORD-046840,2024-05-07,Europe,Growth,Parker PLC,9,222.52,2002.68
ORD-046841,2024-04-12,Europe,Scale,Preston PLC,12,463.56,5562.72
ORD-046842,2025-12-17,MEA,Scale,Quinn-Garcia,7,535.82,3750.74
ORD-046843,2025-01-28,North America,Scale,"Moore, Floyd and Camacho",2,546.68,1093.36
ORD-046844,2024-04-04,North America,Growth,Smith Ltd,2,190.02,380.04
ORD-046845,2024-04-03,Latin America,Starter,Gray and Sons,1,49.77,49.77
ORD-046846,2025-03-31,North America,Enterprise,Thompson PLC,4,1339.55,5358.2
ORD-046847,2025-11-20,MEA,Scale,"Noble, Dean and Ayala",11,533.01,5863.11
ORD-046848,2025-01-07,North America,Starter,Williams-Dickerson,8,52.65,421.2
ORD-046849,2025-07-22,Latin America,Starter,Rodriguez and Sons,9,50.39,453.51
ORD-046850,2025-07-28,Asia Pacific,Starter,"Warren, Page and Woods",8,47.06,376.48
ORD-046851,2024-06-22,North America,Starter,Stephens PLC,11,47.25,519.75
ORD-046852,2025-04-27,Europe,Starter,"Edwards, Rodriguez and Silva",1,55.07,55.07
ORD-046853,2025-09-20,North America,Growth,"Smith, Mcguire and Lopez",12,170.37,2044.44
ORD-046854,2024-01-22,MEA,Starter,Stark-Berry,8,50.18,401.44
ORD-046855,2024-04-25,Latin America,Starter,"Martinez, Dean and Barker",2,50.44,100.88
ORD-046856,2025-10-08,Asia Pacific,Starter,Rodriguez-Frazier,7,53.8,376.6
ORD-046857,2024-08-06,Europe,Scale,"Graham, Adams and Weiss",4,520.43,2081.72
ORD-046858,2025-05-26,North America,Starter,Lopez Inc,1,42.36,42.36
ORD-046859,2024-05-04,Asia Pacific,Scale,Brown Inc,10,521.91,5219.1
ORD-046860,2024-11-14,Asia Pacific,Scale,Osborne-Chen,2,523.02,1046.04
ORD-046861,2024-11-06,MEA,Scale,Ramirez-Cole,10,494.81,4948.1
ORD-046862,2025-10-27,Latin America,Growth,Martinez-Wright,8,222.65,1781.2
ORD-046863,2025-09-07,Europe,Growth,Greene Ltd,5,185.32,926.6
ORD-046864,2025-10-07,North America,Enterprise,Dickerson Ltd,11,1568.53,17253.83
ORD-046865,2026-03-27,MEA,Scale,"Miller, Myers and Johnston",12,493.46,5921.52
ORD-046866,2024-09-19,North America,Scale,Cunningham-Mcclain,10,445.87,4458.7
ORD-046867,2025-08-01,MEA,Scale,"Wilson, Martinez and Lewis",8,539.72,4317.76
ORD-046868,2024-04-03,North America,Starter,Jones-Martin,11,42.76,470.36
ORD-046869,2024-09-24,North America,Growth,"Bailey, Hobbs and Perry",6,214.44,1286.64
ORD-046870,2024-06-24,MEA,Scale,Wilson and Sons,9,478.65,4307.85
ORD-046871,2024-09-03,MEA,Scale,Everett and Sons,12,488.31,5859.72
ORD-046872,2024-04-24,Europe,Enterprise,Hobbs and Sons,4,1314.22,5256.88
ORD-046873,2024-07-11,Europe,Growth,Boyd-Bryant,10,206.47,2064.7
ORD-046874,2026-03-09,MEA,Enterprise,Griffin-Jackson,7,1279.77,8958.39
ORD-046875,2026-03-21,North America,Starter,Villanueva-Chase,8,54.08,432.64
ORD-046876,2024-06-12,Asia Pacific,Growth,"Andrews, Anderson and Miller",9,178.54,1606.86
ORD-046877,2024-12-20,MEA,Starter,Prince PLC,10,50.46,504.6
ORD-046878,2024-07-16,North America,Growth,"Davies, Owen and Patel",2,220.25,440.5
ORD-046879,2024-10-15,North America,Starter,"Wright, Lewis and Bryant",12,48.29,579.48
ORD-046880,2024-12-17,North America,Growth,Johnson-Brown,4,214.83,859.32
ORD-046881,2026-02-02,Latin America,Growth,Smith-Torres,6,186.21,1117.26
ORD-046882,2025-10-21,Latin America,Enterprise,Perkins-Williams,9,1483.98,13355.82
ORD-046883,2024-03-16,MEA,Scale,"Klein, Payne and Kim",3,533.41,1600.23
ORD-046884,2024-09-03,MEA,Starter,"Becker, Stephenson and Martin",6,47.85,287.1
ORD-046885,2025-07-23,Europe,Growth,Turner Ltd,8,169.58,1356.64
ORD-046886,2025-03-13,Europe,Enterprise,"Salas, Hall and Fitzgerald",7,1406.07,9842.49
ORD-046887,2024-06-07,Europe,Growth,"Hernandez, Ferguson and Wagner",9,225.72,2031.48
ORD-046888,2024-11-22,MEA,Scale,Johnson and Sons,7,523.16,3662.12
ORD-046889,2024-09-23,Latin America,Starter,"Calderon, Brooks and Parker",3,46.46,139.38
ORD-046890,2024-05-09,Latin America,Starter,Barrera-Wright,5,54.68,273.4
ORD-046891,2024-07-16,Asia Pacific,Starter,Thomas-Jackson,3,51.31,153.93
ORD-046892,2025-04-19,North America,Starter,"Myers, Norman and Buchanan",11,47.28,520.08
ORD-046893,2025-10-30,MEA,Starter,"Thornton, Taylor and Gutierrez",8,53.89,431.12
ORD-046894,2025-08-25,Europe,Growth,Hall PLC,6,198.15,1188.9
ORD-046895,2025-11-24,Europe,Growth,"Gutierrez, Walker and Howe",11,214.03,2354.33
ORD-046896,2025-03-06,Asia Pacific,Scale,Reynolds-Vaughn,2,572.31,1144.62
ORD-046897,2024-05-04,Asia Pacific,Growth,Lee-Garrett,3,207.7,623.1
ORD-046898,2026-03-21,North America,Starter,Steele-Davis,7,41.86,293.02
ORD-046899,2024-10-26,Europe,Growth,Roy-Gomez,2,224.84,449.68
ORD-046900,2026-03-29,MEA,Starter,Rodriguez-Key,1,47.88,47.88
ORD-046901,2024-01-04,North America,Growth,"Owens, Moore and Cole",2,190.06,380.12
ORD-046902,2024-11-18,Asia Pacific,Growth,White Group,3,214.22,642.66
ORD-046903,2025-05-16,Latin America,Growth,"Leblanc, Hernandez and Santiago",2,207.47,414.94
ORD-046904,2025-06-07,Europe,Starter,Mathis-Nunez,3,54.01,162.03
ORD-046905,2026-02-13,Asia Pacific,Growth,Clark and Sons,2,206.15,412.3
ORD-046906,2026-02-12,Asia Pacific,Growth,Harrison-Mccoy,8,214.35,1714.8
ORD-046907,2024-01-06,Asia Pacific,Starter,"Griffith, Smith and Patterson",2,46.34,92.68
ORD-046908,2025-12-09,North America,Growth,Acosta PLC,9,217.41,1956.69
ORD-046909,2024-07-20,North America,Starter,"Koch, Blankenship and Lewis",8,47.05,376.4
ORD-046910,2024-12-26,North America,Enterprise,"Manning, Stewart and Johnson",9,1703.83,15334.47
ORD-046911,2025-02-17,Latin America,Growth,"Gardner, Griffith and Daniels",4,175.44,701.76
ORD-046912,2025-10-04,Asia Pacific,Growth,"Perry, Rodriguez and Ray",8,221.33,1770.64
ORD-046913,2024-01-22,Europe,Growth,"Rowe, Martin and Williams",7,196.87,1378.09
ORD-046914,2024-01-26,MEA,Growth,Rodriguez Ltd,3,227.56,682.68
ORD-046915,2024-08-05,North America,Starter,Elliott LLC,10,47.3,473.0
ORD-046916,2025-06-16,Latin America,Starter,"Harrington, Lee and Kent",6,42.7,256.2
ORD-046917,2025-10-07,Europe,Enterprise,Clark-Blanchard,8,1490.71,11925.68
ORD-046918,2024-02-29,MEA,Growth,Olson LLC,1,189.26,189.26
ORD-046919,2024-05-23,Latin America,Scale,Garcia and Sons,11,531.09,5841.99
ORD-046920,2026-02-22,Asia Pacific,Enterprise,Sims-Phillips,5,1665.6,8328.0
ORD-046921,2024-01-14,North America,Starter,Riggs-Macdonald,11,50.34,553.74
ORD-046922,2024-02-22,Latin America,Scale,"Johnson, Rivera and Miller",10,512.63,5126.3
ORD-046923,2025-06-08,North America,Growth,Le-Adams,5,223.26,1116.3
ORD-046924,2024-03-16,Latin America,Growth,"Carter, Gray and Casey",5,195.87,979.35
ORD-046925,2025-01-13,North America,Enterprise,Hess-Cabrera,6,1362.66,8175.96
ORD-046926,2025-01-21,Europe,Starter,Larson LLC,7,53.48,374.36
ORD-046927,2024-09-05,Asia Pacific,Starter,"White, Rowland and Powers",4,53.47,213.88
ORD-046928,2025-05-11,Europe,Starter,Mcdaniel-Peterson,10,53.52,535.2
ORD-046929,2025-02-19,Europe,Starter,Jones-Carlson,5,48.83,244.15
ORD-046930,2024-09-22,Europe,Scale,Atkins and Sons,3,511.88,1535.64
ORD-046931,2024-07-17,Asia Pacific,Growth,Smith Ltd,8,217.35,1738.8
ORD-046932,2025-01-22,Europe,Starter,Burke-Watkins,8,48.86,390.88
ORD-046933,2024-11-19,Asia Pacific,Growth,Wall-Chambers,12,197.0,2364.0
ORD-046934,2025-05-03,MEA,Starter,"Weeks, Noble and Anderson",9,48.8,439.2
ORD-046935,2025-12-31,MEA,Starter,Goodman LLC,8,46.46,371.68
ORD-046936,2025-09-09,Asia Pacific,Growth,Payne PLC,11,185.13,2036.43
ORD-046937,2025-08-23,Europe,Scale,"Cervantes, Long and Cooper",1,494.1,494.1
ORD-046938,2024-07-16,North America,Enterprise,"Smith, Garcia and Jones",6,1463.44,8780.64
ORD-046939,2025-05-11,Latin America,Enterprise,Davis PLC,11,1564.07,17204.77
ORD-046940,2025-06-08,North America,Starter,"Spencer, Herman and Delacruz",5,54.81,274.05
ORD-046941,2025-11-25,MEA,Growth,Mcknight-Weiss,12,190.9,2290.8
ORD-046942,2026-01-02,Asia Pacific,Scale,"Ford, Keith and Sparks",8,573.74,4589.92
ORD-046943,2026-03-11,Europe,Growth,Wise Inc,5,207.29,1036.45
ORD-046944,2024-04-16,North America,Growth,Douglas-Gaines,6,182.11,1092.66
ORD-046945,2025-11-20,North America,Scale,Thomas and Sons,3,428.27,1284.81
ORD-046946,2025-12-19,MEA,Enterprise,Harris Ltd,6,1325.04,7950.24
ORD-046947,2025-03-14,North America,Enterprise,"Smith, Rivers and Guerra",12,1529.83,18357.96
ORD-046948,2025-03-26,Asia Pacific,Starter,Brown-Ball,4,50.39,201.56
ORD-046949,2025-11-13,Asia Pacific,Enterprise,"Lawrence, Clark and Wolfe",8,1684.14,13473.12
ORD-046950,2024-11-24,Europe,Growth,"Smith, Wong and Moore",4,226.93,907.72
ORD-046951,2025-07-13,MEA,Scale,Lopez-Schroeder,3,426.98,1280.94
ORD-046952,2024-02-04,Asia Pacific,Starter,Meza and Sons,9,55.78,502.02
ORD-046953,2024-12-31,MEA,Scale,West PLC,1,551.21,551.21
ORD-046954,2025-02-02,Europe,Scale,Perez Group,11,470.42,5174.62
ORD-046955,2024-01-08,North America,Starter,"Guzman, Simpson and Curtis",10,50.07,500.7
ORD-046956,2024-06-21,Europe,Growth,Warren-Rivas,2,221.09,442.18
ORD-046957,2025-09-16,North America,Growth,Taylor-Hall,2,171.11,342.22
ORD-046958,2024-11-01,MEA,Enterprise,Booth Ltd,9,1308.99,11780.91
ORD-046959,2024-03-24,Latin America,Scale,"Clark, Jones and Lopez",12,507.16,6085.92
ORD-046960,2025-01-01,Europe,Starter,Fleming Inc,4,55.8,223.2
ORD-046961,2025-07-13,North America,Growth,Proctor Inc,4,194.49,777.96
ORD-046962,2024-11-04,Europe,Scale,"Roberts, Lee and Zhang",5,515.9,2579.5
ORD-046963,2025-08-05,MEA,Starter,Stevens Ltd,12,54.82,657.84
ORD-046964,2024-10-22,Asia Pacific,Growth,Gillespie-Acevedo,9,201.94,1817.46
ORD-046965,2024-01-20,Europe,Starter,Diaz-Henson,8,48.43,387.44
ORD-046966,2025-12-06,Latin America,Starter,Green Inc,8,47.46,379.68
ORD-046967,2026-01-25,North America,Starter,"Mccarthy, Craig and Morton",12,55.18,662.16
ORD-046968,2024-03-27,MEA,Scale,"Chang, Juarez and Fox",6,429.85,2579.1
ORD-046969,2025-09-29,Asia Pacific,Scale,Lopez and Sons,12,527.26,6327.12
ORD-046970,2024-06-24,MEA,Growth,Hernandez-Compton,5,175.75,878.75
ORD-046971,2024-04-13,North America,Growth,"Johnson, Blackwell and Kirby",11,170.03,1870.33
ORD-046972,2025-09-19,Latin America,Starter,Martinez Ltd,2,53.61,107.22
ORD-046973,2025-12-04,Europe,Enterprise,Ford-Kemp,6,1306.03,7836.18
ORD-046974,2024-09-14,Europe,Growth,Copeland LLC,3,214.02,642.06
ORD-046975,2024-09-23,MEA,Starter,Wilson-Kent,2,43.94,87.88
ORD-046976,2025-08-15,North America,Starter,"Gonzalez, Trevino and Brandt",10,54.3,543.0
ORD-046977,2024-12-18,Asia Pacific,Growth,Herman-Hayden,9,201.91,1817.19
ORD-046978,2025-01-12,Europe,Growth,Noble Ltd,10,197.76,1977.6
ORD-046979,2025-11-06,Latin America,Starter,Scott-Bentley,7,56.04,392.28
ORD-046980,2025-06-09,North America,Starter,Berry-Mitchell,3,44.75,134.25
ORD-046981,2024-01-31,Latin America,Scale,Gibson-Cook,12,573.55,6882.6
ORD-046982,2024-12-23,Latin America,Starter,Stafford and Sons,9,45.49,409.41
ORD-046983,2024-11-26,MEA,Starter,Hayes-Baker,9,55.09,495.81
ORD-046984,2025-01-25,Asia Pacific,Scale,"Cook, Nolan and Ortega",2,481.06,962.12
ORD-046985,2024-05-15,North America,Growth,"Irwin, Morrison and Torres",4,179.33,717.32
ORD-046986,2024-12-27,Latin America,Scale,Hayes-Vasquez,7,528.36,3698.52
ORD-046987,2026-01-16,North America,Scale,"Brooks, Davis and Grimes",3,552.53,1657.59
ORD-046988,2024-09-24,Europe,Starter,"Robertson, Campbell and Lewis",5,43.79,218.95
ORD-046989,2024-01-16,Europe,Starter,Brown-Mcguire,1,52.25,52.25
ORD-046990,2024-12-24,Europe,Starter,"Dunn, Warren and Patton",4,49.97,199.88
ORD-046991,2025-02-07,Asia Pacific,Growth,"Adams, Jackson and Galloway",6,181.66,1089.96
ORD-046992,2024-09-17,North America,Starter,"Ramirez, Watkins and Hicks",11,48.23,530.53
ORD-046993,2026-03-06,Asia Pacific,Scale,"Garrett, Campbell and Turner",3,525.83,1577.49
ORD-046994,2024-06-01,MEA,Starter,Hernandez-Wilkerson,12,47.57,570.84
ORD-046995,2024-02-11,MEA,Starter,Carr Ltd,9,56.24,506.16
ORD-046996,2025-10-28,MEA,Starter,Castro-Robertson,12,44.23,530.76
ORD-046997,2025-01-21,Asia Pacific,Enterprise,Day Inc,4,1362.93,5451.72
ORD-046998,2024-06-15,Europe,Growth,Garrett PLC,2,198.4,396.8
ORD-046999,2025-02-05,Europe,Growth,Morris Ltd,12,178.55,2142.6
ORD-047000,2024-04-18,Europe,Starter,Walker Group,10,45.55,455.5
ORD-047001,2024-12-20,Europe,Scale,Gonzalez-Nixon,10,450.41,4504.1
ORD-047002,2025-10-28,North America,Starter,"Edwards, Cowan and Hernandez",12,43.01,516.12
ORD-047003,2025-03-23,Europe,Growth,Jones LLC,12,204.95,2459.4
ORD-047004,2025-12-24,North America,Starter,Carr Ltd,10,47.01,470.1
ORD-047005,2025-03-14,Latin America,Growth,Curtis-Rice,10,193.61,1936.1
ORD-047006,2024-10-27,Latin America,Scale,Le-Reynolds,6,487.49,2924.94
ORD-047007,2024-10-23,North America,Starter,"Cook, Bell and Gamble",10,47.28,472.8
ORD-047008,2024-11-03,North America,Growth,"Allen, Davila and Brown",1,209.61,209.61
ORD-047009,2026-02-22,MEA,Starter,Estrada-Pitts,9,46.4,417.6
ORD-047010,2024-09-11,North America,Growth,Martin Group,3,217.7,653.1
ORD-047011,2025-09-07,Latin America,Enterprise,Porter LLC,6,1446.66,8679.96
ORD-047012,2025-07-08,Europe,Starter,"Kelly, Burke and Butler",3,47.78,143.34
ORD-047013,2024-09-04,Asia Pacific,Growth,Alexander-Hunt,5,189.88,949.4
ORD-047014,2025-08-11,North America,Starter,Lopez-Hernandez,11,55.77,613.47
ORD-047015,2025-02-12,MEA,Starter,Campbell-Herrera,8,46.11,368.88
ORD-047016,2025-05-19,Asia Pacific,Scale,Adams-Waller,2,523.07,1046.14
ORD-047017,2025-07-09,Asia Pacific,Growth,Bauer-Walker,2,189.01,378.02
ORD-047018,2025-05-27,MEA,Starter,Prince Ltd,7,49.68,347.76
ORD-047019,2025-11-10,Latin America,Enterprise,"Ryan, Lopez and Lewis",4,1358.88,5435.52
ORD-047020,2024-03-19,North America,Starter,"Rodriguez, Horton and Williams",4,48.9,195.6
ORD-047021,2024-07-29,Europe,Starter,Melendez-Macias,1,48.66,48.66
ORD-047022,2024-12-17,MEA,Growth,Anderson-Martinez,7,174.98,1224.86
ORD-047023,2025-01-08,MEA,Scale,"Sandoval, Chambers and Robinson",5,493.86,2469.3
ORD-047024,2026-02-25,Europe,Scale,Garrett-Hardy,4,458.13,1832.52
ORD-047025,2025-12-31,Latin America,Growth,"Goodman, Phillips and Levine",5,208.77,1043.85
